workload,binding_pair,source_id,op_identity,op_type,launches_256,launches_512,cycles_256,cycles_512,separable,observed_direction,tail_in_op_256,tail_in_op_512,vela_cycles_256,vela_cycles_512,ublock_256,ublock_512,block_256,block_512,stripes_256,stripes_512,cascade_256,cascade_512,UBLOCK_CHANGED,BLOCK_CONFIG_CHANGED,TILE_GEOMETRY_CHANGED,MEMORY_PLACEMENT_CHANGED,COMMAND_OR_PASS_STRUCTURE_CHANGED,active_512,sram_rd_512,sram_wr_512,ext_rd_512,ext_wr_512,active_256,sram_rd_256,sram_wr_256,ext_rd_256,ext_wr_256
vww4_128_128_INT8,B-frozen,48,DepthwiseConv2D|8x8x172|1x1|47,DepthwiseConv2D,1,1,3015,4015,1,REGRESS,0,0,5474,4300,"[1, 2, 16]","[2, 2, 16]","OFM[8, 8, 64] IFM[1, 10, 10, 64]","OFM[8, 8, 64] IFM[1, 10, 10, 64]","IFM[1, 8, 8, 172] OFM[1, 8, 8, 172]","IFM[1, 8, 8, 172] OFM[1, 8, 8, 172]",0,0,1,0,0,0,0,4014,553,512,162,0,3014,329,611,66,0
vww4_128_128_INT8,B-frozen,49,Conv2D|8x8x68|1x1|48,Conv2D,1,1,,,0,NOT_SEPARATED,0,0,4488,2857,"[1, 4, 8]","[2, 2, 16]","OFM[1, 8, 8, 32] IFM[1, 8, 8, 64]","OFM[1, 8, 8, 48] IFM[1, 8, 8, 64]","IFM[1, 8, 8, 172] OFM[1, 8, 8, 68]","IFM[1, 8, 8, 172] OFM[1, 8, 8, 68]",0,0,1,1,0,0,0,,,,,,,,,,
vww4_128_128_INT8,B-frozen,50,Add|8x8x68|1x1|49,Add,1,1,,,0,NOT_SEPARATED,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,
vww4_128_128_INT8,B-frozen,51,Conv2D|8x8x172|1x1|50,Conv2D,1,1,5015,5015,1,SAME,0,0,6436,4461,"[1, 4, 8]","[2, 2, 16]","OFM[1, 8, 8, 32] IFM[1, 8, 8, 64]","OFM[1, 8, 8, 64] IFM[1, 8, 8, 64]","IFM[1, 8, 8, 68] OFM[1, 8, 8, 172]","IFM[1, 8, 8, 68] OFM[1, 8, 8, 172]",0,0,1,1,0,0,0,5014,704,896,914,0,5014,610,912,1214,0
vww4_128_128_INT8,B-frozen,52,DepthwiseConv2D|8x8x172|1x1|51,DepthwiseConv2D,1,1,4015,3015,1,IMPROVE,0,0,5474,4300,"[1, 2, 16]","[2, 2, 16]","OFM[8, 8, 64] IFM[1, 10, 10, 64]","OFM[8, 8, 64] IFM[1, 10, 10, 64]","IFM[1, 8, 8, 172] OFM[1, 8, 8, 172]","IFM[1, 8, 8, 172] OFM[1, 8, 8, 172]",0,0,1,0,0,0,0,3014,704,512,637,0,4014,993,1083,593,0
vww4_128_128_INT8,B-frozen,53,Conv2D|8x8x48|1x1|52,Conv2D,1,1,3015,,0,NOT_SEPARATED,0,0,3241,2089,"[1, 4, 8]","[2, 2, 16]","OFM[1, 4, 8, 48] IFM[1, 4, 8, 64]","OFM[1, 8, 8, 48] IFM[1, 8, 8, 64]","IFM[1, 8, 8, 172] OFM[1, 8, 8, 48]","IFM[1, 8, 8, 172] OFM[1, 8, 8, 48]",0,0,1,1,0,0,0,,,,,,3014,1142,344,84,0
vww4_128_128_INT8,B-frozen,54,Pad|8x8x68|1x1|53,Pad,2,2,2030,,0,NOT_SEPARATED,0,0,,,,,,,,,,,,,,,0,,,,,,2028,586,382,116,0
vww4_128_128_INT8,B-frozen,55,Add|8x8x68|1x1|54,Add,1,1,1015,,0,NOT_SEPARATED,0,0,1280,640,"[1, 4, 8]","[2, 2, 16]","OFM[8, 28, 80] IFM[8, 28, 80]","OFM[8, 52, 80] IFM[8, 52, 80]","IFM[1, 8, 8, 68] OFM[1, 8, 8, 68]","IFM[1, 8, 8, 68] OFM[1, 8, 8, 68]",0,0,1,1,0,0,0,,,,,,1014,361,96,0,0
vww4_128_128_INT8,B-frozen,56,Conv2D|8x8x288|1x1|55,Conv2D,1,1,9015,9015,1,SAME,0,0,10020,6649,"[1, 4, 8]","[2, 2, 16]","OFM[1, 8, 8, 32] IFM[1, 8, 8, 64]","OFM[1, 8, 8, 64] IFM[1, 8, 8, 64]","IFM[1, 8, 8, 68] OFM[1, 8, 8, 288]","IFM[1, 8, 8, 68] OFM[1, 8, 8, 288]",0,0,1,1,0,0,0,9014,1443,1200,1932,0,9014,1152,1276,1966,0
vww4_128_128_INT8,B-frozen,57,DepthwiseConv2D|4x4x288|1x1|56,DepthwiseConv2D,1,1,3015,6015,1,REGRESS,0,0,7231,7161,"[1, 2, 16]","[2, 2, 16]","OFM[4, 4, 128] IFM[1, 9, 9, 128]","OFM[4, 4, 128] IFM[1, 9, 9, 128]","IFM[1, 8, 8, 288] OFM[1, 4, 4, 288]","IFM[1, 8, 8, 288] OFM[1, 4, 4, 288]",0,0,1,0,0,0,0,6014,288,256,462,0,3014,288,160,422,0
vww4_128_128_INT8,B-frozen,58,Conv2D|4x4x16|1x1|57,Conv2D,1,1,1015,15,1,IMPROVE,0,0,793,744,"[1, 4, 8]","[2, 2, 16]","OFM[1, 4, 4, 16] IFM[1, 4, 4, 64]","OFM[1, 4, 4, 16] IFM[1, 4, 4, 64]","IFM[1, 4, 4, 288] OFM[1, 4, 4, 16]","IFM[1, 4, 4, 288] OFM[1, 4, 4, 16]",0,0,1,0,0,0,0,14,0,0,4,0,1014,16,76,200,0
vww4_128_128_INT8,B-frozen,59,Conv2D|4x4x96|1x1|58,Conv2D,1,1,1015,3015,1,REGRESS,0,0,2842,2765,"[1, 4, 8]","[2, 2, 16]","OFM[1, 4, 4, 96] IFM[1, 4, 4, 16]","OFM[1, 4, 4, 96] IFM[1, 4, 4, 16]","IFM[1, 4, 4, 16] OFM[1, 4, 4, 96]","IFM[1, 4, 4, 16] OFM[1, 4, 4, 96]",0,0,1,0,0,0,0,3014,16,96,214,0,1014,96,80,125,0
vww4_128_128_INT8,B-frozen,60,DepthwiseConv2D|4x4x96|1x1|59,DepthwiseConv2D,1,1,2015,3015,1,REGRESS,0,0,2643,2643,"[1, 2, 16]","[2, 2, 16]","OFM[4, 4, 64] IFM[1, 6, 6, 64]","OFM[4, 4, 64] IFM[1, 6, 6, 64]","IFM[1, 4, 4, 96] OFM[1, 4, 4, 96]","IFM[1, 4, 4, 96] OFM[1, 4, 4, 96]",0,0,1,0,0,0,0,3014,208,96,150,0,2014,112,48,156,0
vww4_128_128_INT8,B-frozen,61,Conv2D|4x4x16|1x1|60,Conv2D,1,1,,,0,NOT_SEPARATED,0,0,697,648,"[1, 4, 8]","[2, 2, 16]","OFM[1, 4, 4, 16] IFM[1, 4, 4, 64]","OFM[1, 4, 4, 16] IFM[1, 4, 4, 64]","IFM[1, 4, 4, 96] OFM[1, 4, 4, 16]","IFM[1, 4, 4, 96] OFM[1, 4, 4, 16]",0,0,1,0,0,0,0,,,,,,,,,,
vww4_128_128_INT8,B-frozen,62,Add|4x4x16|1x1|61,Add,1,1,,,0,NOT_SEPARATED,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,
vww4_128_128_INT8,B-frozen,63,Conv2D|4x4x96|1x1|62,Conv2D,1,1,1015,2015,1,REGRESS,0,0,2842,2765,"[1, 4, 8]","[2, 2, 16]","OFM[1, 4, 4, 96] IFM[1, 4, 4, 16]","OFM[1, 4, 4, 96] IFM[1, 4, 4, 16]","IFM[1, 4, 4, 16] OFM[1, 4, 4, 96]","IFM[1, 4, 4, 16] OFM[1, 4, 4, 96]",0,0,1,0,0,0,0,2014,96,96,214,0,1014,96,80,114,0
vww4_128_128_INT8,B-frozen,64,DepthwiseConv2D|4x4x96|1x1|63,DepthwiseConv2D,1,1,1015,3015,1,REGRESS,0,0,2643,2643,"[1, 2, 16]","[2, 2, 16]","OFM[4, 4, 64] IFM[1, 6, 6, 64]","OFM[4, 4, 64] IFM[1, 6, 6, 64]","IFM[1, 4, 4, 96] OFM[1, 4, 4, 96]","IFM[1, 4, 4, 96] OFM[1, 4, 4, 96]",0,0,1,0,0,0,0,3014,112,96,347,0,1014,112,52,234,0
vww4_128_128_INT8,B-frozen,65,Conv2D|4x4x32|1x1|64,Conv2D,1,1,,,0,NOT_SEPARATED,0,0,1100,1064,"[1, 4, 8]","[2, 2, 16]","OFM[1, 4, 4, 32] IFM[1, 4, 4, 64]","OFM[1, 4, 4, 32] IFM[1, 4, 4, 64]","IFM[1, 4, 4, 96] OFM[1, 4, 4, 32]","IFM[1, 4, 4, 96] OFM[1, 4, 4, 32]",0,0,1,0,0,0,0,,,,,,,,,,
vww4_128_128_INT8,B-frozen,66,Pad|4x4x32|1x1|65,Pad,2,2,,,0,NOT_SEPARATED,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,
vww4_128_128_INT8,B-frozen,67,Add|4x4x32|1x1|66,Add,1,1,,,0,NOT_SEPARATED,0,0,128,64,"[1, 2, 16]","[2, 2, 16]","OFM[4, 64, 32] IFM[4, 64, 32]","OFM[4, 128, 32] IFM[4, 128, 32]","IFM[1, 4, 4, 32] OFM[1, 4, 4, 32]","IFM[1, 4, 4, 32] OFM[1, 4, 4, 32]",0,0,1,1,0,0,0,,,,,,,,,,
vww4_128_128_INT8,B-frozen,68,Conv2D|4x4x96|1x1|67,Conv2D,1,1,2015,3015,1,REGRESS,0,0,3411,3411,"[1, 4, 8]","[2, 2, 16]","OFM[1, 4, 4, 96] IFM[1, 4, 4, 16]","OFM[1, 4, 4, 96] IFM[1, 4, 4, 16]","IFM[1, 4, 4, 32] OFM[1, 4, 4, 96]","IFM[1, 4, 4, 32] OFM[1, 4, 4, 96]",0,0,1,0,0,0,0,3014,96,96,355,0,2014,96,140,465,0
vww4_128_128_INT8,B-frozen,69,DepthwiseConv2D|4x4x96|1x1|68,DepthwiseConv2D,1,1,1015,2015,1,REGRESS,0,0,2643,2643,"[1, 2, 16]","[2, 2, 16]","OFM[4, 4, 64] IFM[1, 6, 6, 64]","OFM[4, 4, 64] IFM[1, 6, 6, 64]","IFM[1, 4, 4, 96] OFM[1, 4, 4, 96]","IFM[1, 4, 4, 96] OFM[1, 4, 4, 96]",0,0,1,0,0,0,0,2014,96,96,291,0,1014,96,64,247,0
vww4_128_128_INT8,B-frozen,70,Conv2D|4x4x32|1x1|69,Conv2D,1,1,1015,1015,1,SAME,0,0,1100,1064,"[1, 4, 8]","[2, 2, 16]","OFM[1, 4, 4, 32] IFM[1, 4, 4, 64]","OFM[1, 4, 4, 32] IFM[1, 4, 4, 64]","IFM[1, 4, 4, 96] OFM[1, 4, 4, 32]","IFM[1, 4, 4, 96] OFM[1, 4, 4, 32]",0,0,1,0,0,0,0,1014,32,32,78,0,1014,28,16,14,0
vww4_128_128_INT8,B-frozen,71,Conv2D|4x4x128|1x1|70,Conv2D,1,1,2015,,0,NOT_SEPARATED,0,0,4548,4548,"[1, 4, 8]","[2, 2, 16]","OFM[1, 4, 4, 128] IFM[1, 4, 4, 16]","OFM[1, 4, 4, 128] IFM[1, 4, 4, 16]","IFM[1, 4, 4, 32] OFM[1, 4, 4, 128]","IFM[1, 4, 4, 32] OFM[1, 4, 4, 128]",0,0,1,0,0,0,0,,,,,,2014,61,128,464,0
vww4_128_128_INT8,B-frozen,72,AvgPool|1x1x128|1x1|71,AvgPool,1,1,,,0,NOT_SEPARATED,1,0,961,905,"[1, 2, 16]","[2, 2, 16]","OFM[1, 2, 128] IFM[1, 4, 5, 128]","OFM[2, 2, 128] IFM[1, 5, 5, 128]","IFM[1, 4, 4, 128] OFM[1, 1, 1, 128]","IFM[1, 4, 4, 128] OFM[1, 1, 1, 128]",0,0,1,1,0,0,0,,,,,,,,,,
vww4_128_128_INT8,B-frozen,73,Conv2D|1x1x2|1x1|72,Conv2D,1,1,,1030,0,NOT_SEPARATED,1,1,438,471,"[1, 4, 8]","[2, 2, 16]","OFM[1, 1, 4, 16] IFM[1, 1, 4, 64]","OFM[1, 2, 2, 16] IFM[1, 2, 2, 64]","IFM[1, 1, 1, 128] OFM[1, 1, 1, 2]","IFM[1, 1, 1, 128] OFM[1, 1, 1, 2]",0,0,1,1,0,0,0,,,,,,,,,,
vww4_128_128_INT8,B-held,1,Conv2D|64x64x8|1x1|0,Conv2D,1,1,20055,21055,1,REGRESS,0,0,19988,19178,"[1, 4, 8]","[2, 2, 16]","OFM[1, 6, 16, 16] IFM[1, 13, 36, 16]","OFM[1, 10, 10, 16] IFM[1, 22, 22, 16]","IFM[1, 128, 128, 1] OFM[1, 64, 64, 8]","IFM[1, 128, 128, 1] OFM[1, 64, 64, 8]",0,0,1,1,0,0,0,21007,1516,4144,1981,0,20007,2079,4311,1621,0
vww4_128_128_INT8,B-held,2,Conv2D|64x64x4|1x1|1,Conv2D,2,2,,,0,NOT_SEPARATED,0,0,13926,10620,"[1, 4, 8]","[2, 2, 16]","OFM[1, 2, 64, 16] IFM[1, 2, 64, 16]","OFM[1, 4, 64, 16] IFM[1, 4, 64, 16]","IFM[1, 64, 64, 8] OFM[1, 64, 64, 4]","IFM[1, 64, 64, 8] OFM[1, 64, 64, 4]",0,0,1,1,0,0,0,,,,,,,,,,
vww4_128_128_INT8,B-held,3,DepthwiseConv2D|64x64x4|1x1|2,DepthwiseConv2D,2,2,23030,11030,1,IMPROVE,0,0,25830,16479,"[1, 2, 16]","[2, 2, 16]","OFM[16, 16, 16] IFM[1, 18, 18, 16]","OFM[22, 22, 16] IFM[1, 24, 24, 16]","IFM[1, 64, 64, 4] OFM[1, 64, 64, 4]","IFM[1, 64, 64, 4] OFM[1, 64, 64, 4]",0,0,1,1,0,0,0,11028,2099,2088,63,0,23028,2703,2084,56,0
vww4_128_128_INT8,B-held,4,Conv2D|64x64x4|1x1|3,Conv2D,1,1,5015,7015,1,REGRESS,0,0,13365,10038,"[1, 4, 8]","[2, 2, 16]","OFM[1, 2, 64, 16] IFM[1, 2, 64, 16]","OFM[1, 4, 64, 16] IFM[1, 4, 64, 16]","IFM[1, 64, 64, 4] OFM[1, 64, 64, 4]","IFM[1, 64, 64, 4] OFM[1, 64, 64, 4]",0,0,1,1,0,0,0,7014,2845,4436,28,0,5014,2489,4497,34,0
vww4_128_128_INT8,B-held,5,Conv2D|64x64x8|1x1|4,Conv2D,1,1,8015,6015,1,IMPROVE,0,0,11038,7101,"[1, 4, 8]","[2, 2, 16]","OFM[1, 2, 64, 16] IFM[1, 2, 64, 16]","OFM[1, 4, 64, 16] IFM[1, 4, 64, 16]","IFM[1, 64, 64, 4] OFM[1, 64, 64, 8]","IFM[1, 64, 64, 4] OFM[1, 64, 64, 8]",0,0,1,1,0,0,0,6014,4797,4132,37,0,8014,5091,3943,35,0
vww4_128_128_INT8,B-held,6,DepthwiseConv2D|32x32x8|1x1|5,DepthwiseConv2D,1,1,,,0,NOT_SEPARATED,0,0,7002,4315,"[1, 2, 16]","[2, 2, 16]","OFM[16, 12, 16] IFM[1, 34, 26, 16]","OFM[14, 12, 16] IFM[1, 30, 26, 16]","IFM[1, 64, 64, 8] OFM[1, 32, 32, 8]","IFM[1, 64, 64, 8] OFM[1, 32, 32, 8]",0,0,1,1,0,0,0,,,,,,,,,,
vww4_128_128_INT8,B-held,7,Conv2D|32x32x12|1x1|6,Conv2D,1,1,4015,2015,1,IMPROVE,0,0,3892,2590,"[1, 4, 8]","[2, 2, 16]","OFM[1, 4, 32, 16] IFM[1, 4, 32, 16]","OFM[1, 8, 32, 16] IFM[1, 8, 32, 16]","IFM[1, 32, 32, 8] OFM[1, 32, 32, 12]","IFM[1, 32, 32, 8] OFM[1, 32, 32, 12]",0,0,1,1,0,0,0,2014,1399,1030,35,0,4014,1483,1170,33,0
vww4_128_128_INT8,B-held,8,Conv2D|32x32x14|1x1|7,Conv2D,1,1,,,0,NOT_SEPARATED,0,0,4842,3245,"[1, 4, 8]","[2, 2, 16]","OFM[1, 4, 32, 16] IFM[1, 4, 32, 16]","OFM[1, 8, 32, 16] IFM[1, 8, 32, 16]","IFM[1, 32, 32, 12] OFM[1, 32, 32, 14]","IFM[1, 32, 32, 12] OFM[1, 32, 32, 14]",0,0,1,1,0,0,0,,,,,,,,,,
vww4_128_128_INT8,B-held,9,DepthwiseConv2D|32x32x14|1x1|8,DepthwiseConv2D,1,1,4015,2015,1,IMPROVE,0,0,7209,4322,"[1, 2, 16]","[2, 2, 16]","OFM[16, 16, 16] IFM[1, 18, 18, 16]","OFM[30, 16, 16] IFM[1, 32, 18, 16]","IFM[1, 32, 32, 14] OFM[1, 32, 32, 14]","IFM[1, 32, 32, 14] OFM[1, 32, 32, 14]",0,0,1,1,0,0,0,2014,860,878,0,0,4014,762,948,4,0
vww4_128_128_INT8,B-held,10,Conv2D|32x32x16|1x1|9,Conv2D,1,1,5015,3015,1,IMPROVE,0,0,5141,3496,"[1, 4, 8]","[2, 2, 16]","OFM[1, 4, 32, 16] IFM[1, 4, 32, 16]","OFM[1, 8, 32, 16] IFM[1, 8, 32, 16]","IFM[1, 32, 32, 14] OFM[1, 32, 32, 16]","IFM[1, 32, 32, 14] OFM[1, 32, 32, 16]",0,0,1,1,0,0,0,3014,1306,1232,8,0,5014,1023,1273,4,0
vww4_128_128_INT8,B-held,11,Pad|32x32x16|1x1|10,Pad,2,2,6030,8030,1,REGRESS,0,0,,,,,,,,,,,,,,,0,8028,1208,2084,376,0,6028,1104,1951,440,0
vww4_128_128_INT8,B-held,12,Add|32x32x16|1x1|11,Add,1,1,4015,2015,1,IMPROVE,0,0,4096,2048,"[1, 2, 16]","[2, 2, 16]","OFM[32, 128, 16] IFM[32, 128, 16]","OFM[32, 256, 16] IFM[32, 256, 16]","IFM[1, 32, 32, 16] OFM[1, 32, 32, 16]","IFM[1, 32, 32, 16] OFM[1, 32, 32, 16]",0,0,1,1,0,0,0,2014,1825,832,0,0,4014,1912,954,50,0
vww4_128_128_INT8,B-held,13,Conv2D|32x32x28|1x1|12,Conv2D,1,1,,,0,NOT_SEPARATED,0,0,9295,5757,"[1, 4, 8]","[2, 2, 16]","OFM[1, 2, 32, 32] IFM[1, 2, 32, 16]","OFM[1, 4, 32, 32] IFM[1, 4, 32, 16]","IFM[1, 32, 32, 16] OFM[1, 32, 32, 28]","IFM[1, 32, 32, 16] OFM[1, 32, 32, 28]",0,0,1,1,0,0,0,,,,,,,,,,
vww4_128_128_INT8,B-held,14,DepthwiseConv2D|16x16x28|1x1|13,DepthwiseConv2D,1,1,3015,3015,1,SAME,0,0,4413,3684,"[1, 2, 16]","[2, 2, 16]","OFM[25, 8, 16] IFM[1, 52, 18, 16]","OFM[24, 8, 16] IFM[1, 50, 18, 16]","IFM[1, 32, 32, 28] OFM[1, 16, 16, 28]","IFM[1, 32, 32, 28] OFM[1, 16, 16, 28]",0,0,1,1,0,0,0,3014,1862,752,235,0,3014,2355,840,255,0
vww4_128_128_INT8,B-held,15,Conv2D|16x16x32|1x1|14,Conv2D,1,1,,,0,NOT_SEPARATED,0,0,4798,2892,"[1, 4, 8]","[2, 2, 16]","OFM[1, 4, 16, 32] IFM[1, 4, 16, 16]","OFM[1, 16, 16, 16] IFM[1, 16, 16, 16]","IFM[1, 16, 16, 28] OFM[1, 16, 16, 32]","IFM[1, 16, 16, 28] OFM[1, 16, 16, 32]",0,0,1,1,0,0,0,,,,,,,,,,
vww4_128_128_INT8,B-held,16,Conv2D|16x16x96|1x1|15,Conv2D,1,1,7015,5015,1,IMPROVE,0,0,12990,8268,"[1, 4, 8]","[2, 2, 16]","OFM[1, 4, 16, 32] IFM[1, 4, 16, 16]","OFM[1, 4, 16, 48] IFM[1, 4, 16, 16]","IFM[1, 16, 16, 32] OFM[1, 16, 16, 96]","IFM[1, 16, 16, 32] OFM[1, 16, 16, 96]",0,0,1,1,0,0,0,5014,3039,1980,335,0,7014,2438,1819,339,0
vww4_128_128_INT8,B-held,17,DepthwiseConv2D|16x16x96|1x1|16,DepthwiseConv2D,1,1,6015,3015,1,IMPROVE,0,0,10316,5981,"[1, 2, 16]","[2, 2, 16]","OFM[16, 16, 16] IFM[1, 18, 18, 16]","OFM[16, 16, 32] IFM[1, 18, 18, 32]","IFM[1, 16, 16, 96] OFM[1, 16, 16, 96]","IFM[1, 16, 16, 96] OFM[1, 16, 16, 96]",0,0,1,1,0,0,0,3014,1117,1312,28,0,6014,1157,1392,17,0
vww4_128_128_INT8,B-held,18,Conv2D|16x16x28|1x1|17,Conv2D,1,1,4015,3015,1,IMPROVE,0,0,4872,3020,"[1, 4, 8]","[2, 2, 16]","OFM[1, 4, 16, 32] IFM[1, 4, 16, 64]","OFM[1, 8, 16, 32] IFM[1, 8, 16, 64]","IFM[1, 16, 16, 96] OFM[1, 16, 16, 28]","IFM[1, 16, 16, 96] OFM[1, 16, 16, 28]",0,0,1,1,0,0,0,3014,1751,880,12,0,4014,2062,746,4,0
vww4_128_128_INT8,B-held,19,Pad|16x16x32|1x1|18,Pad,2,2,3030,2030,1,IMPROVE,0,0,,,,,,,,,,,,,,,0,2028,124,543,209,0,3028,416,819,332,0
vww4_128_128_INT8,B-held,20,Add|16x16x32|1x1|19,Add,1,1,2015,2015,1,SAME,0,0,2048,1024,"[1, 2, 16]","[2, 2, 16]","OFM[16, 64, 32] IFM[16, 64, 32]","OFM[16, 128, 32] IFM[16, 128, 32]","IFM[1, 16, 16, 32] OFM[1, 16, 16, 32]","IFM[1, 16, 16, 32] OFM[1, 16, 16, 32]",0,0,1,1,0,0,0,2014,1259,712,240,0,2014,1039,564,120,0
vww4_128_128_INT8,B-held,21,Conv2D|16x16x96|1x1|20,Conv2D,2,2,8030,4030,1,IMPROVE,0,0,12990,8268,"[1, 4, 8]","[2, 2, 16]","OFM[1, 4, 16, 32] IFM[1, 4, 16, 16]","OFM[1, 4, 16, 48] IFM[1, 4, 16, 16]","IFM[1, 16, 16, 32] OFM[1, 16, 16, 96]","IFM[1, 16, 16, 32] OFM[1, 16, 16, 96]",0,0,1,1,0,0,0,4028,3160,1925,340,0,8028,3241,1883,347,0
vww4_128_128_INT8,B-held,22,DepthwiseConv2D|16x16x96|1x1|21,DepthwiseConv2D,1,1,7015,4015,1,IMPROVE,0,0,10316,5981,"[1, 2, 16]","[2, 2, 16]","OFM[16, 16, 16] IFM[1, 18, 18, 16]","OFM[16, 16, 32] IFM[1, 18, 18, 32]","IFM[1, 16, 16, 96] OFM[1, 16, 16, 96]","IFM[1, 16, 16, 96] OFM[1, 16, 16, 96]",0,0,1,1,0,0,0,4014,2029,1588,32,0,7014,1480,1440,17,0
vww4_128_128_INT8,B-held,23,Conv2D|16x16x28|1x1|22,Conv2D,1,1,3015,2015,1,IMPROVE,0,0,4872,3020,"[1, 4, 8]","[2, 2, 16]","OFM[1, 4, 16, 32] IFM[1, 4, 16, 64]","OFM[1, 8, 16, 32] IFM[1, 8, 16, 64]","IFM[1, 16, 16, 96] OFM[1, 16, 16, 28]","IFM[1, 16, 16, 96] OFM[1, 16, 16, 28]",0,0,1,1,0,0,0,2014,848,595,8,0,3014,1513,568,4,0
vww4_128_128_INT8,B-held,24,Pad|16x16x32|1x1|23,Pad,2,2,3030,3030,1,SAME,0,0,,,,,,,,,,,,,,,0,3028,592,993,400,0,3028,768,1127,386,0
vww4_128_128_INT8,B-held,25,Add|16x16x32|1x1|24,Add,1,1,2015,1015,1,IMPROVE,0,0,2048,1024,"[1, 2, 16]","[2, 2, 16]","OFM[16, 64, 32] IFM[16, 64, 32]","OFM[16, 128, 32] IFM[16, 128, 32]","IFM[1, 16, 16, 32] OFM[1, 16, 16, 32]","IFM[1, 16, 16, 32] OFM[1, 16, 16, 32]",0,0,1,1,0,0,0,1014,525,496,256,0,2014,949,618,274,0
vww4_128_128_INT8,B-held,26,Conv2D|16x16x152|1x1|25,Conv2D,2,2,11030,6030,1,IMPROVE,0,0,20158,13524,"[1, 4, 8]","[2, 2, 16]","OFM[1, 4, 16, 32] IFM[1, 4, 16, 16]","OFM[1, 4, 16, 64] IFM[1, 4, 16, 16]","IFM[1, 16, 16, 32] OFM[1, 16, 16, 152]","IFM[1, 16, 16, 32] OFM[1, 16, 16, 152]",0,0,1,1,0,0,0,6028,4211,2623,138,0,11028,4430,2683,260,0
vww4_128_128_INT8,B-held,27,DepthwiseConv2D|8x8x152|1x1|26,DepthwiseConv2D,1,1,,4015,0,NOT_SEPARATED,0,0,5262,4686,"[1, 2, 16]","[2, 2, 16]","OFM[8, 8, 32] IFM[1, 17, 18, 32]","OFM[8, 8, 32] IFM[1, 17, 18, 32]","IFM[1, 16, 16, 152] OFM[1, 8, 8, 152]","IFM[1, 16, 16, 152] OFM[1, 8, 8, 152]",0,0,1,0,0,0,0,4014,2101,624,604,0,,,,,
vww4_128_128_INT8,B-held,28,Conv2D|8x8x44|1x1|27,Conv2D,1,1,2015,1015,1,IMPROVE,0,0,3163,2072,"[1, 4, 8]","[2, 2, 16]","OFM[1, 4, 8, 48] IFM[1, 4, 8, 64]","OFM[1, 8, 8, 48] IFM[1, 8, 8, 64]","IFM[1, 8, 8, 152] OFM[1, 8, 8, 44]","IFM[1, 8, 8, 152] OFM[1, 8, 8, 44]",0,0,1,1,0,0,0,1014,192,136,9,0,2014,874,160,157,0
vww4_128_128_INT8,B-held,29,Conv2D|8x8x268|1x1|28,Conv2D,1,1,5015,8015,1,REGRESS,0,0,5898,6122,"[1, 4, 8]","[2, 2, 16]","OFM[1, 8, 8, 32] IFM[1, 8, 8, 64]","OFM[1, 8, 8, 64] IFM[1, 8, 8, 64]","IFM[1, 8, 8, 44] OFM[1, 8, 8, 268]","IFM[1, 8, 8, 44] OFM[1, 8, 8, 268]",0,0,1,1,0,0,0,8014,1088,1280,1267,0,5014,1047,1664,1681,0
vww4_128_128_INT8,B-held,30,DepthwiseConv2D|8x8x268|1x1|29,DepthwiseConv2D,1,1,5015,6015,1,REGRESS,0,0,7778,6277,"[1, 2, 16]","[2, 2, 16]","OFM[8, 8, 64] IFM[1, 10, 10, 64]","OFM[8, 8, 64] IFM[1, 10, 10, 64]","IFM[1, 8, 8, 268] OFM[1, 8, 8, 268]","IFM[1, 8, 8, 268] OFM[1, 8, 8, 268]",0,0,1,0,0,0,0,6014,1088,997,900,0,5014,1417,1235,285,0
vww4_128_128_INT8,B-held,31,Conv2D|8x8x40|1x1|30,Conv2D,1,1,3015,1015,1,IMPROVE,0,0,4093,3004,"[1, 4, 8]","[2, 2, 16]","OFM[1, 4, 8, 40] IFM[1, 4, 8, 64]","OFM[1, 8, 8, 48] IFM[1, 8, 8, 64]","IFM[1, 8, 8, 268] OFM[1, 8, 8, 40]","IFM[1, 8, 8, 268] OFM[1, 8, 8, 40]",0,0,1,1,0,0,0,1014,192,367,11,0,3014,1373,351,15,0
vww4_128_128_INT8,B-held,32,Pad|8x8x44|1x1|31,Pad,2,2,1015,2030,1,REGRESS,0,0,,,,,,,,,,,,,,,0,2028,506,244,32,0,1014,368,284,28,0
vww4_128_128_INT8,B-held,33,Add|8x8x44|1x1|32,Add,1,1,1015,1015,1,SAME,0,0,768,384,"[1, 2, 16]","[2, 2, 16]","OFM[8, 42, 48] IFM[8, 42, 48]","OFM[8, 86, 48] IFM[8, 86, 48]","IFM[1, 8, 8, 44] OFM[1, 8, 8, 44]","IFM[1, 8, 8, 44] OFM[1, 8, 8, 44]",0,0,1,1,0,0,0,1014,192,92,264,0,1014,322,120,176,0
