Original Operator,NNG Operator,Target,Staging Usage,Peak% (Staging),Op Cycles,Network% (cycles),NPU,SRAM AC,DRAM AC,OnFlash AC,OffFlash AC,MAC Count,Network% (MAC),Util% (MAC),Name
DepthwiseConv2D,DepthwiseConv2D,NPU,65568,17.72874756651525,5760,0.698933277353955,5760,1908,2343,0,0,248832,0.6412016594061464,8.4375,model/re_lu_14/Relu6;model/batch_normalization_20/FusedBatchNormV3;model/batch_normalization_26/FusedBatchNormV3;model/depthwise_conv2d_8/depthwise;model/conv2d_48/Conv2D;model/depthwise_conv2d_6/depthwise
DepthwiseConv2D,Relu6,NPU,0,0.0,0,0.0,0,0,0,0,0,0,0.0,100,model/re_lu_14/Relu6;model/batch_normalization_20/FusedBatchNormV3;model/batch_normalization_26/FusedBatchNormV3;model/depthwise_conv2d_8/depthwise;model/conv2d_48/Conv2D;model/depthwise_conv2d_6/depthwise
Conv2D,Conv2D,NPU,46768,12.645468310620808,2343,0.2843056716736661,1484,1251,2343,0,0,221184,0.5699570305832412,18.437900128040972,model/batch_normalization_21/FusedBatchNormV3;model/conv2d_16/Conv2D;model/conv2d_14/Conv2D1
Add,Add,NPU,0,0.0,0,0.0,0,0,0,0,0,0,0.0,100,model/add_3/add
Conv2D,Conv2D,NPU,38048,10.287691974908068,3648,0.44265774232417154,3648,1794,3515,0,0,221184,0.5699570305832412,11.842105263157896,model/re_lu_15/Relu6;model/batch_normalization_22/FusedBatchNormV3;model/batch_normalization_26/FusedBatchNormV3;model/depthwise_conv2d_8/depthwise;model/conv2d_48/Conv2D;model/conv2d_15/Conv2D
Conv2D,Relu6,NPU,0,0.0,0,0.0,0,0,0,0,0,0,0.0,100,model/re_lu_15/Relu6;model/batch_normalization_22/FusedBatchNormV3;model/batch_normalization_26/FusedBatchNormV3;model/depthwise_conv2d_8/depthwise;model/conv2d_48/Conv2D;model/conv2d_15/Conv2D
DepthwiseConv2D,DepthwiseConv2D,NPU,65584,17.73307376162665,5760,0.698933277353955,5760,1909,2343,0,0,248832,0.6412016594061464,8.4375,model/re_lu_16/Relu6;model/batch_normalization_23/FusedBatchNormV3;model/batch_normalization_26/FusedBatchNormV3;model/depthwise_conv2d_8/depthwise;model/conv2d_48/Conv2D;model/depthwise_conv2d_7/depthwise
DepthwiseConv2D,Relu6,NPU,0,0.0,0,0.0,0,0,0,0,0,0,0.0,100,model/re_lu_16/Relu6;model/batch_normalization_23/FusedBatchNormV3;model/batch_normalization_26/FusedBatchNormV3;model/depthwise_conv2d_8/depthwise;model/conv2d_48/Conv2D;model/depthwise_conv2d_7/depthwise
Conv2D,Conv2D,NPU,46784,12.649794505732208,2343,0.2843056716736661,1484,1254,2343,0,0,221184,0.5699570305832412,18.437900128040972,model/batch_normalization_24/FusedBatchNormV3;model/conv2d_16/Conv2D1
Add,Add,NPU,0,0.0,0,0.0,0,0,0,0,0,0,0.0,100,model/add_4/add
